gene_id,Adipose_Aggregate,Brain_Aggregate,Heart_Aggregate,Liver,Muscle_Skeletal
ENSG00000167302,20.30240935,9.00615311,6.297763986,12.38266814,7.322534247
ENSG00000260005,1.060907172,0.815453409,0.44541163,0.828210619,0.274934578
ENSG00000224877,24.49630818,34.27798389,23.69212992,18.36332743,27.07041719
ENSG00000157637,62.63178722,17.81704844,25.51581325,62.32292035,13.42271482
ENSG00000276101,2.559852326,1.44929649,1.468391415,2.379384956,0.680789141
ENSG00000279187,0.198276471,0.351024719,0.097031974,0.102034929,0.078247451
ENSG00000185168,1.620687557,0.304767992,1.036134234,4.374374779,2.059487945
ENSG00000185332,0.079065076,0.033776291,0.008775496,1.804992876,0.228622538
ENSG00000275542,0.998122182,1.454784714,0.342399331,0.698422611,0.860537995
ENSG00000275966,1.573595465,1.690316934,0.696896351,0.823800221,1.108118518
ENSG00000263154,0.042632882,0.266864528,0.011386962,0.017573761,0.010983512
ENSG00000262223,0.424645302,8.250055692,0.214283652,0.094231726,0.325915031
ENSG00000274833,0.160497346,0.545676265,0.049808537,0.056363761,0.108793313
ENSG00000262877,10.08989731,45.56800996,4.109660351,4.373222566,3.064423786
ENSG00000266074,8.669800928,11.99644528,2.828384897,2.037207965,2.573650809
ENSG00000279692,1.102889974,1.807463632,0.385438302,0.343529513,0.252008182
ENSG00000266392,0.025064917,0.036310739,0.008765826,0.002674779,0.010594022
ENSG00000266189,0.106000052,0.161212632,0.039144834,0.039599558,0.021688917
ENSG00000278200,0.112776013,1.425208059,0.081106495,0.021834544,0.096312914
ENSG00000184009,2006.596494,696.0728457,450.6113405,525.7282743,270.0181943
ENSG00000229947,0.141269175,0.034229228,0.039725925,0.054352832,0.043588418
ENSG00000229848,0.34569223,0.411644943,0.156672117,0.069281416,0.13359939
ENSG00000186765,0.41472721,0.742529878,0.246521429,0.103992726,0.136070112
ENSG00000185504,18.85410241,14.98746216,7.887071379,11.53978761,8.017752179
ENSG00000182446,31.45473904,15.41153125,19.44490348,19.7945708,64.82721046
ENSG00000207021,0.104927603,0.049931314,0.046470301,0.041938938,0.044823039
ENSG00000182612,0.59311114,0.47303245,0.152075185,0.411435973,0.063533686
ENSG00000185527,0.569029364,0.185261498,0.078196007,0.384777301,0.173002042
ENSG00000204237,25.08654322,21.98491294,13.22586546,16.61377434,12.75030262
ENSG00000185298,18.65861001,13.24556625,6.720353358,10.7605354,8.601462017
ENSG00000214087,38.54156106,32.72004976,13.92698477,28.95021239,13.1321457
ENSG00000185359,68.69732502,44.74078889,26.9269557,25.311,44.97200498
ENSG00000277784,0.038509546,0.016512755,0.012577499,0.017233628,0.014830262
ENSG00000275902,1.547080064,3.559105086,0.853030034,1.097677434,1.014766289
ENSG00000262049,8.010683887,5.888781536,2.560319579,3.433164159,4.033383686
ENSG00000262814,74.52986106,55.50126911,119.7852254,118.8612832,119.3980822
ENSG00000183048,21.8771219,8.399308228,5.888488116,97.29951327,3.960090909
ENSG00000215644,0.38248896,0.089948325,0.024351481,111.4926327,0.095038968
ENSG00000225663,47.11557962,45.70151732,28.43624786,16.62474336,11.80810461
ENSG00000182676,0.277768751,0.166299637,0.158084594,0.31369115,479.5275592
ENSG00000185624,274.3850563,60.83342193,149.5357318,638.3846018,189.5578456
ENSG00000278876,0.978044758,1.424931291,0.469988886,2.116845221,0.608054446
ENSG00000141522,275.2547528,109.1507225,80.56998444,84.40225664,69.76312578
ENSG00000263731,1.353848641,1.889913804,0.472604662,0.597543407,0.775214446
ENSG00000183684,55.61014154,25.91480902,25.10659198,19.94840708,34.45857534
ENSG00000141552,41.12390017,36.21452779,35.74697048,28.04852212,49.6364259
ENSG00000185813,27.26360802,28.62128852,12.5349449,64.66637168,13.01344583
ENSG00000187531,20.78486116,15.71892088,6.398704244,15.6919823,7.244819427
ENSG00000197063,21.85438482,21.50329496,14.32913432,8.246920354,34.96914944
ENSG00000264769,0.438562896,0.15505075,0.187356806,0.19217615,0.336259577
ENSG00000265688,1.044348249,2.038302698,0.536503477,0.285299779,0.508120573
ENSG00000183010,5.585850308,6.299214315,4.507673265,3.865984956,5.865609714
ENSG00000185105,0.065532597,2.845210162,1.496841723,0.03275231,31.19681046
ENSG00000235296,0.024531363,0.997779912,0.321616659,0.015617035,0.756114471
ENSG00000185269,0.113075448,0.900150413,0.163999367,6.21441708,3.510385666
ENSG00000264735,0.011836618,0.030450951,0.004469221,0.032078451,0.010077908
ENSG00000169696,12.56433016,12.23739554,7.294268186,16.92676106,15.2428792
ENSG00000169689,40.31879678,37.73491411,14.34938323,41.01769912,17.33570984
ENSG00000169683,9.633649233,12.80158967,3.647507495,12.57321239,2.231329265
ENSG00000169750,14.21914375,27.95317831,1.540414768,8.91505354,0.567715168
ENSG00000169738,130.3172407,98.60464581,70.5994544,897.5410619,116.0142092
ENSG00000279372,0.423662511,1.362199475,0.270235519,4.214995088,0.377722752
ENSG00000264569,1.208308838,1.883493751,0.55415708,6.194578363,0.61952741
ENSG00000169733,65.04021195,41.10497382,22.18494779,71.59986726,40.07541719
ENSG00000169727,64.62024942,57.10545203,36.37872851,44.36756637,72.84933998
ENSG00000169718,61.14144554,31.80338702,28.11673603,58.8900885,52.01267746
ENSG00000169710,642.8064365,57.83794555,15.8694927,146.7712965,27.40299751
ENSG00000176155,7.379220446,6.845798199,2.444622188,4.387314159,2.719187796
ENSG00000265678,4.130355258,3.452624672,1.337968503,1.501458407,1.317447547
ENSG00000266654,0.236552939,0.062430142,0.061799569,0.223816106,0.0542968
ENSG00000264548,0.519219331,0.639268868,0.149756287,0.159143761,0.364238169
ENSG00000141526,17.25321382,4.249720654,7.177069429,3.598630973,52.93382466
ENSG00000284574,0.132158597,0.022118009,0.032821825,0.016003982,0.896393773
ENSG00000141551,76.66278206,46.31409069,28.93080938,28.7259292,55.40815691
ENSG00000275888,17.88702912,6.679698857,6.944714653,7.506154867,4.750806227
ENSG00000280407,4.208529223,0.762577093,0.958103988,1.007512389,1.716295629
ENSG00000265692,0.219654413,0.163218086,0.044308558,0.124604513,0.194952415
ENSG00000260563,16.69493625,23.20002287,4.378366843,5.32564823,11.8197721
ENSG00000173762,6.478603367,0.546494071,0.780235015,2.945534956,0.29198868
ENSG00000141574,22.24015717,1.362694414,2.415012645,2.66855354,1.383794022
ENSG00000182459,0.023992692,0.022201685,0.00987712,0.040176726,0.077337621
ENSG00000181408,0.125836581,0.347153564,0.763068744,0.046503584,0.494626974
ENSG00000260011,0.788768632,3.909104193,0.390252486,1.453036947,0.227962964
ENSG00000181396,12.45214792,6.662448213,8.071002886,7.180867257,7.854777086
ENSG00000264812,0.372464244,0.171874937,0.086416778,0.106259381,0.120120809
ENSG00000201239,0.056333258,0.008497811,0.010263128,0.008533186,0.010252553
ENSG00000169660,42.89549641,16.78737297,8.873138882,21.18170354,16.2668543
ENSG00000279066,0.699662657,0.520660653,0.244995347,0.297494115,0.229700635
ENSG00000178927,43.45346631,21.72551844,13.18029251,30.18006195,7.22432005
ENSG00000265458,1.500649577,0.478776348,0.372718597,1.970178319,0.813346314
ENSG00000141562,20.17632313,17.35109658,13.64788269,10.46933628,13.9937746
ENSG00000279744,2.887618522,2.856450949,1.182114842,0.856516814,0.844107733
ENSG00000266445,0.201674236,0.088142498,0.086806846,0.175801858,0.034817385
ENSG00000266236,3.037180594,1.034773044,1.060688377,0.807918628,0.618759315
ENSG00000141568,13.86272321,9.615889395,7.228479373,6.376517699,17.44781445
ENSG00000265136,0.871302395,0.198525149,0.458287952,0.692069735,0.21491797
ENSG00000262652,1.319063808,0.307061712,0.711936537,1.295586504,0.307607086
ENSG00000262147,1.460144783,0.675264358,0.731792386,0.528338407,0.845242466
ENSG00000141580,72.05778013,61.3654305,25.68809892,28.63654425,20.96188045
ENSG00000279613,0.167262829,0.206078637,0.089107191,0.070704779,0.238624271
ENSG00000141542,7.521771609,41.88208848,6.444555397,6.37759469,16.66415193
ENSG00000266107,0.008321523,0.004679676,0.001212728,0.003820796,0.005100125
ENSG00000263063,0.287126904,0.656585334,0.117562166,0.434322257,0.196994707
ENSG00000141560,25.67828698,32.57775266,8.705327589,13.38938938,7.400763387
ENSG00000263321,1.264653627,0.367672186,0.325637394,0.583598761,0.339295068
ENSG00000167363,12.10966321,46.61017582,24.8243741,26.05873894,14.36874097
ENSG00000262410,2.420833663,4.65927886,6.114936113,3.428145442,4.669099191
ENSG00000141556,22.8584509,14.95127048,9.604236921,8.134433628,8.909194271
ENSG00000263098,0.15131581,0.046143119,0.051107089,0.017047832,0.062182379
ENSG00000141579,0.98073046,0.145122825,0.312271727,0.10312923,8.79837675
ENSG00000262663,4.60447152,1.705661003,1.251696457,0.560689248,2.683543151
ENSG00000175711,2.818284587,2.291969414,1.424699919,0.934424779,1.584221793
ENSG00000262339,0.052032894,0.035163581,0.018988554,0.018993053,0.007218157
ENSG00000176845,79.30385191,8.502810071,32.00616354,6.373761062,5.664940847
ENSG00000274370,4.568905359,1.101760493,2.257172452,0.225723407,0.921038381
ENSG00000261888,8.43260289,1.171698515,2.287336098,0.509388584,0.600466625
ENSG00000279143,0.032845804,0.299346839,0.018042995,0.008502487,0.003987233
ENSG00000262898,0.34768582,0.70636789,0.067990164,0.019244646,0.018140523
ENSG00000262952,0.033000189,0.015220008,0.003168273,0.001088894,0.003341133
ENSG00000262094,0.038180865,0.03799499,0.01591929,0.013975588,0.018103686
ENSG00000232938,0.224813165,0.225920897,0.091554902,0.055306628,0.054740857
ENSG00000262352,0.005429676,0.00424526,0.002606629,0.001347035,0.005051743
ENSG00000263305,0.008448428,0.007744142,0.000322809,0.000161593,0.000509875
ENSG00000262181,0.000403205,0.000293613,0.000147123,0.000454602,0.000228057
ENSG00000173213,0.117507111,0.093177788,0.018976714,0.037005044,0.00954334
ENSG00000282965,0.065655103,0.021119603,0.011081043,0.010869735,0.00829198
ENSG00000262081,0.002520579,0.001870274,0.000769171,0.001646018,0.002122304
ENSG00000274446,0.00037119,0.000638331,0.000320023,0,0
ENSG00000263006,0.683648522,2.116632875,0.429835512,0.319605,0.38123203
ENSG00000277521,0.029461461,0.063411421,0.013261448,0.013133628,0.025760648
ENSG00000101557,31.06097523,22.14906794,13.1834127,11.89292035,31.98120797
ENSG00000079134,20.59574707,16.87901819,7.760151831,9.900761062,7.294209215
ENSG00000263884,0.133932291,0.259791438,0.068169085,0.131934611,0.088941621
ENSG00000264514,0,0,0,0,0
ENSG00000158270,32.60743445,8.814321551,7.19836577,0.182633637,2.460771856
ENSG00000265477,0.022320063,0.008057265,0.005434429,0.000281814,0.003664521
ENSG00000264265,0.035799282,0.00141733,0.005199071,0.004777788,0.001596264
ENSG00000177143,0.027931777,0.011337762,0.009408355,0.042491549,0.038150087
ENSG00000222174,0.000741401,0.001400716,0.000564511,0.000419336,0.001081407
ENSG00000079101,0.162481439,1.25045867,0.058162738,0.022781876,0.004531811
ENSG00000176912,0.447997849,4.929849343,0.101418791,0.811218186,0.040656488
ENSG00000266456,0.042853978,1.132728291,0.021868595,0.067833319,0.006171661
ENSG00000263727,0.017624898,0.178882579,0.009266921,0.026189115,0.002286687
ENSG00000176890,3.866084128,3.297904696,1.499088874,3.245985398,0.39987528
ENSG00000132199,16.29219763,6.896344456,9.981759817,20.99583186,5.726972229
ENSG00000265490,0.828956451,0.183424556,0.424873588,1.388057965,0.207896115
ENSG00000176105,34.44620227,10.18582306,7.411000766,14.12153097,6.628400996
ENSG00000266171,0.785658301,0.050760272,0.172155895,0.177915482,0.089824209
ENSG00000264635,0.822460123,0.046592786,0.16310733,0.140459646,0.088343076
ENSG00000206687,0.026503444,0.002773217,0.005752345,0.014529513,0.003484433
ENSG00000273355,1.22982692,1.112841044,0.899380487,1.021266062,1.994958281
ENSG00000266575,0.004039108,0.002187902,0.002399135,0.00120354,0.002999539
ENSG00000264179,0.01699686,0.009222312,0.016291647,0.006453761,0.028771818
ENSG00000265671,0.001651861,0.004391928,0.000844303,0.001304248,0.00048792
ENSG00000265179,0.675005385,0.783568911,0.082987354,0.036233018,0.047644767
ENSG00000141433,3.733888159,6.44070016,0.450785244,0.193060058,0.228943664
ENSG00000259837,0.000421959,0.004927581,0.000160897,7.00E-05,0.001168506
ENSG00000272461,0.017434644,0.021208033,0.00831651,0.004747257,0.001035641
ENSG00000263551,0.02210811,0.018467964,0.010760377,0.001445398,0.003400349
ENSG00000263505,0.011463098,0.006381812,0.00475001,0.004731504,0.0017167
ENSG00000266251,0.00122752,0.001617961,0.001391335,0.000479646,0.001031756
ENSG00000132204,0.064116749,0.021277533,0.03460092,0.28262181,0.008183452
ENSG00000199197,0.004493795,0.002393146,0.002002737,0.004391549,0.000938767
ENSG00000263396,0.008798707,0.005264461,0.005415157,0.029323009,0.001679228
ENSG00000265417,0.047237175,0.035826853,0.028618312,0.117917389,0.0187142
ENSG00000266602,0.010697165,0.001706027,0.00058743,0.048109469,0.001306127
ENSG00000266450,0.000828645,0.000338906,0.00020731,0.002194602,5.09E-05
ENSG00000264080,0.00331429,0.000625592,0.027557665,0.029576814,0.001715181
ENSG00000263745,0.00948457,0.00836146,0.00268041,0.003719527,0.001527988
ENSG00000264189,0.001209547,0.000550466,0.000214643,0.000386903,0.000419863
ENSG00000101574,7.254014073,4.126816803,2.624245743,2.148584071,1.926738979
ENSG00000238575,0.181289465,0.118416289,0.086708591,0.056744248,0.033693151
ENSG00000266783,0.536611147,0.281166102,0.217235773,0.254092655,0.118706787
ENSG00000264150,0.014116361,0.005238268,0.004911648,0.010626372,0.001808207
ENSG00000080986,1.31980639,0.075768544,0.305319765,0.461328761,0.158313798
ENSG00000235422,0.005122269,0.000550915,0.001241442,0.000673009,0.001054147
ENSG00000202224,0.005342622,0.000630794,0.001349761,0.005056637,0.002515193
ENSG00000200875,0.003710146,0.002231645,0.001476855,0.002377434,0.001141096
ENSG00000266405,1.731808538,0.843557578,0.445159635,0.223737611,0.357543412
ENSG00000101596,20.83734245,8.423577447,6.876869534,5.163411504,8.378980075
ENSG00000266049,0.047534939,0.034611576,0.012192529,0.013651903,0.004790722
ENSG00000207034,0.767733113,0.103790499,0.183501125,0.121223451,0.129067123
ENSG00000132205,25.10730221,3.380593873,5.266863684,0.842747611,0.909928281
ENSG00000101577,17.98674041,21.77967943,5.168639175,53.44056637,2.327143213
ENSG00000272625,1.659149581,0.240995569,0.415193818,1.256496726,0.115002927
ENSG00000263606,0.234375974,0.083395449,0.076968703,1.124793053,0.040825262
ENSG00000265907,0.162087009,0.066102433,0.044488273,0.364642478,0.01065325
ENSG00000266397,0.06804982,0.011628255,0.014767854,0.025326195,0.009897696
ENSG00000264186,0.028198268,0.011790613,0.011076727,0.021333319,0.005795529
ENSG00000277447,0.192400709,0.050476675,0.086173009,0.059320752,0.135072017
ENSG00000252258,0.001055217,0.000706777,0.001171323,0.001031858,0.001901868
ENSG00000101605,10.14251047,6.222015771,176.198984,19.76736504,341.8009589
ENSG00000252353,0,0.001229334,0.002109954,0,0.000468244
ENSG00000265399,1.357116789,0.62202728,1.079178096,1.432224779,1.879194521
ENSG00000101608,300.510167,27.11560343,538.0203868,72.28504425,712.3859278
ENSG00000264235,0.663492641,0.36579209,2.188483683,0.425583142,0.27948741
ENSG00000118680,394.632057,123.2918265,146.4778354,145.4645133,140.1224284
ENSG00000266578,0.016446333,0.714640552,0.03331373,0.006865044,0.011305915
ENSG00000259256,0.007665967,0.022275295,0.009199535,0.003190575,0.002819975
ENSG00000240364,0.001015678,0.000675229,0.000458383,0.000825973,0.002304608
ENSG00000265243,0.003453075,0.001344238,0.002114587,0.060464336,0.002480436
ENSG00000243720,0.011497706,0.004797467,0.004624407,0.004549823,0.006054483
ENSG00000177426,14.82306644,2.386398684,4.060999664,8.612557522,5.149064757
ENSG00000263460,0.003849412,0.001711887,0.00290503,0.001701062,0.002717995
ENSG00000266835,0.699193472,0.085158894,0.070218549,0.156831549,0.046809352
ENSG00000170579,0.271789194,14.11517542,0.052763115,0.018635558,0.046485291
ENSG00000241223,0.00236505,0.025775137,0.001280209,0,0.002171171
ENSG00000266373,0.040239299,0.048067124,0.027593386,0.018378407,0.060641519
ENSG00000177337,4.739203956,2.687665245,4.88216657,2.499152212,2.803163861
ENSG00000262001,1.863843916,1.470132457,0.962458746,0.745757566,0.905287721
ENSG00000266401,0.014995373,0.118715833,0.024756292,0.024007788,0.011604732
ENSG00000266513,0.009794083,0.699182704,0.004210967,0.002115973,0.002693225
ENSG00000263724,0.018932288,0.608852453,0.005306828,0.335654336,0.00290878
ENSG00000275518,0.000538386,0.001381203,0.000927392,0,0.0018401
ENSG00000207278,0.002677335,0.026110892,0.002282594,0.032976106,0
ENSG00000263878,0.356839446,4.391491248,0.042405888,0.003227876,0.003486538
ENSG00000250933,0.008068642,0.070958673,0.004055515,0.001085487,0.006436961
ENSG00000261520,0.023375403,0.437592603,0.001792203,0.002482075,0.004610589
ENSG00000264246,0.001256627,0.001027022,0,0,0
ENSG00000265545,0.043951914,0.097773294,0.036549547,0.023724336,0.057728941
ENSG00000266268,0.10927087,0.007709969,0.003862479,0.00078,0.007472902
ENSG00000264775,0.646186372,0.045759653,0.017729057,0.005636814,0.030480897
ENSG00000265514,0.000485195,0.001008441,0.000436875,0.000566947,0.000936775
ENSG00000215368,0.000685085,0.023374804,0.000656202,0.001302655,0.000673773
ENSG00000231824,0.083596426,9.510325979,0.018365167,0.253011549,0.028386326
ENSG00000266153,0.001777259,0.04164259,0.000690648,0.000525487,0.000673948
ENSG00000265091,0.047978914,0.140565273,0.023712842,0.19671823,0.054818281
ENSG00000264575,4.624701847,7.409437329,1.971852481,10.99823009,2.993400498
ENSG00000263753,23.02497415,16.25689151,10.08424071,10.20878761,13.86196513
ENSG00000198081,10.30084884,7.802568294,2.830426969,4.17770354,3.28659726
ENSG00000264254,0.03362577,0.045507834,0.00712686,0.005081062,0.015417323
ENSG00000266288,0.293239613,0.337223593,0.066250594,0.004166814,0.159904757
ENSG00000082397,25.64242357,33.17729847,3.496260225,0.770996858,3.214923163
ENSG00000265316,0.042452877,0.015380187,0.008537976,0.000807301,0.003713325
ENSG00000264000,0.082705387,0.064721392,0.00607905,0.004536283,0.007378667
ENSG00000261738,0.002540871,0.207151326,0.001070442,0.000665265,0.002361843
ENSG00000272380,0.001018996,0.001234011,0,0,0
ENSG00000206432,0.1322417,1.389821376,0.509255373,0.471293584,0.014121818
ENSG00000264449,0.005043433,0.065839433,0.028455701,0.006560177,0.002185803
ENSG00000154655,2.267073842,1.238378648,1.233010281,2.579047788,0.23926076
ENSG00000265487,0.4732249,0.183596234,0.280722095,0.436364602,0.044316812
ENSG00000200637,0.012244194,0.004075192,0.006205775,0.016488053,0.003009215
ENSG00000266846,0.196888173,0.069929531,0.181082546,0.344401681,0.023194022
ENSG00000264707,0.251318943,0.232174274,0.040940021,0.044454071,0.00763792
ENSG00000283532,0,0.000124314,0,0,0
ENSG00000279885,0.03354239,0.01334406,0.015589285,0.052118204,0.002720809
ENSG00000199272,0.000642329,0.000492484,0.000288542,0,0.000906102
ENSG00000235552,11.7206709,4.429472301,3.726705529,3.987269912,6.174174346
ENSG00000266065,0.000465612,0.000188941,0.000332979,0.000205044,0
ENSG00000265944,0.019849803,0.02670117,0.006514848,0.00286385,0.001791382
ENSG00000265174,0.014066781,0.031174471,0.004667956,0.001267168,0.001336961
ENSG00000243591,0.00166378,0.001780691,0.000813511,0,0.001762839
ENSG00000261627,0.002191065,0.002959827,0.000410249,0.000587389,0.000959452
ENSG00000279479,0.02858757,0.066865545,0.008008751,0.000717478,0.058602802
ENSG00000266441,1.077435259,1.074284216,0.20359883,0.012192035,3.680315193
ENSG00000088756,4.029409382,0.259400385,0.318578844,0.057803221,2.045009826
ENSG00000263797,0.077206739,0.109609742,0.011196285,0.001116549,0.016530772
ENSG00000265933,0.317298686,0.011976332,0.008824445,0.012767208,0.007880271
ENSG00000264127,0.012307344,0.001233159,0.000884129,0.00234115,0.002228867
ENSG00000251897,0.00334594,0.004171804,0.000400117,0,0
ENSG00000101680,1.715840132,1.450856109,0.233220043,0.125993482,0.086463012
ENSG00000265069,0.335995047,0.171836213,0.035200796,0.024731239,0.015346075
ENSG00000264475,0.004002534,0.001821065,0.002081969,0.000932389,0.000789863
ENSG00000263716,0.002162659,0.003065319,0.001209134,0.000767035,0.00122259
ENSG00000206422,0.003708939,0.002313401,0.020341794,0.001621195,8.039203362
ENSG00000212626,0.001164693,0.000347786,0.000363084,0,0.001898755
ENSG00000173482,68.04223896,13.03029178,24.04874178,7.418761062,21.77042217
ENSG00000266767,0.086052281,0.007015196,0.032927845,0.028774115,0.017466102
ENSG00000264596,0.074164755,0.010995849,0.036824632,0.009580398,0.015992765
ENSG00000199856,0.082089511,0.005796373,0.025141769,0.005765929,0.012703686
ENSG00000273368,0.972895934,0.089681278,0.192460015,0.241307434,0.13762797
ENSG00000266149,0.122638989,0.070607731,0.045199148,0.028520487,0.117713337
ENSG00000265413,2.540574485,0.395155383,0.994190916,0.408491062,0.869757783
ENSG00000263970,0.699916679,0.647171401,0.402688572,0.147738053,0.203779328
ENSG00000266613,0.018581345,0.004181842,0.008281774,0.00342696,0.007323294
ENSG00000242985,0.001733739,0.000531307,0.000710535,0,0.000565355
ENSG00000229442,0.096680382,0.012860348,0.003832694,0.002290487,0.035761345
ENSG00000225212,0.005140307,0.001317175,0.00125306,0.000613628,0.002990635
ENSG00000206418,51.89320125,36.49430597,38.75766453,17.44717257,126.5810585
ENSG00000266708,1.418200016,0.580135187,0.571456717,0.352792611,0.825790012
ENSG00000263935,0.001611308,1.06295147,0.000781436,0.005883009,0.00094589
ENSG00000265962,0.08214646,4.57025573,0.014691083,0.021625664,0.014164707
ENSG00000168502,1.346136465,30.54867553,1.121134768,0.782368673,0.784420349
ENSG00000252319,0.001830018,0.008501512,0.001923194,0,0.001066999
ENSG00000272788,0.065774715,1.835470194,0.060358908,0.065815973,0.016833562
ENSG00000242058,0.027547221,0.017357216,0.014536098,0.017191062,0.020695753
ENSG00000178127,60.01823804,47.85419272,89.30340142,99.90327434,145.1299626
ENSG00000263847,2.155626987,0.376293533,0.468394467,0.889427301,0.515685492
ENSG00000266053,2.372178531,2.643106858,1.185663353,1.066984956,2.664099377
ENSG00000101745,15.84981372,9.138221294,4.126440433,6.200973451,8.829677335
ENSG00000200883,0.045756344,0.005745031,0.014116318,0.010106637,0.008729141
ENSG00000207092,0.072580768,0.010153515,0.023610383,0.011098673,0.020737858
ENSG00000273284,5.140523335,1.00831743,1.411626765,3.641606195,2.37287746
ENSG00000264964,0.431670348,0.539640442,0.12666541,0.099590664,0.066000212
ENSG00000128791,22.88632667,8.03504616,6.701335842,2.779822566,3.873591532
ENSG00000273335,0.125789429,0.295472357,0.037367615,0.056734558,0.030598966
ENSG00000017797,23.64276219,15.66937713,8.998290943,5.60664823,14.26249938
ENSG00000266805,0.051279487,0.033459294,0.024950656,0.027388102,0.012332558
ENSG00000154845,35.80786808,16.74890749,14.34893488,8.88959292,12.32370984
ENSG00000266541,0.119173657,0.07745035,0.038378117,0.038474513,0.015518269
ENSG00000263627,0.620715396,0.608666582,0.229846127,0.078065133,0.081866077
ENSG00000212572,0.027786053,0.021156575,0.009221832,0.004924336,0.002813649
ENSG00000264644,0.010074846,0.002482739,0.003555248,0.016816217,0.002869402
ENSG00000168461,48.87203289,53.0884273,11.6159925,2.332902655,3.822500623
ENSG00000266891,0.285545342,0.05102632,0.073708992,0.026866991,0.032451569
ENSG00000266127,0.065653553,0.016600479,0.025326998,0.012407168,0.00509061
ENSG00000242651,0.179531443,0.034138642,0.054891988,0.020660708,0.017029489
ENSG00000252680,0.570350242,0.074835565,0.147220442,0.058880531,0.048681719
ENSG00000265564,0.001577055,0.001615681,0.000553834,0,0.000912951
ENSG00000168454,0.086090743,0.063125221,0.020522832,0.016819761,0.026407824
ENSG00000272799,0.273566249,0.413917846,0.430674152,0.14411146,0.206912341
ENSG00000101558,40.80602938,36.07866459,21.8470815,15.28080973,34.1507472
ENSG00000223138,0.119418887,0.024608984,0.035779897,0.012815929,0.030540349
ENSG00000265554,0.697016577,0.028835558,0.012691613,0.011025487,0.008242603
ENSG00000264876,0.003561836,0.002481522,0.000917396,0.000667257,0.000950897
ENSG00000266102,0.001222794,0.001893466,0.000262771,0.000242257,0.000752902
ENSG00000260913,0.003928384,0.019795863,0.003468904,0.000538602,0.001415512
ENSG00000154856,38.86156019,15.81900547,14.23219694,0.660847699,1.870156912
ENSG00000134265,18.27488944,29.82045873,11.28233134,9.723858407,8.341127024
ENSG00000265728,0.091736396,0.161477069,0.055190588,0.142081447,1.04133335
ENSG00000266604,0.008696064,0.0152597,0.009997991,0.005686327,0.002589838
ENSG00000264503,0,0.00067035,0.000313195,0.00100354,0.001227646
ENSG00000264311,0.014414999,0.007887087,0.012006071,0.010544248,0.014227746
ENSG00000264072,0.003632286,0.003107449,0.000499522,0.002337212,0.000493649
ENSG00000266470,0.000948368,0.001611472,0.000519241,0.000619912,0.000611083
ENSG00000265038,0.001544387,0.000984375,0.000603273,0.000907301,0.000695479
ENSG00000260779,0.002792747,0.008197918,0.000478825,0.003070066,0.00091561
ENSG00000154864,1.406322685,2.173270535,0.142240125,1.376531416,0.112681233
ENSG00000264843,0.064221115,0.024120651,0.007366663,0.064383938,0.00500589
ENSG00000264714,0.033147399,0.220890597,0.006232224,0.038284655,0.004050898
ENSG00000274838,0,0.000982233,0.000305324,0,0
ENSG00000263952,0.014401688,0.007693805,0.002257263,0.027081416,0.00083797
ENSG00000263682,0.002077682,0.000484858,0.000327962,0.000352743,0.00598665
ENSG00000267051,0.012400762,0.002765681,0.003069147,0.00031677,0.006289564
ENSG00000273119,0.003383775,0.002297059,0.000480688,0.000971106,0.00086746
ENSG00000267564,0.00144899,0.00092578,0.000841423,0.005332212,0.00384213
ENSG00000267425,0.001136226,0.000331966,0.000319912,0.024668009,0.000446002
ENSG00000267252,0.002867321,0.001164366,0.000740443,0.002556106,0.00353503
ENSG00000267371,0.002911397,0.001260278,0.000623249,0.00047031,0.002357572
ENSG00000236396,0.001702939,0.001331892,0.001808917,0.003632788,0.002576164
ENSG00000267794,0.001273843,0.001098501,0.001012998,0,0.001072229
ENSG00000257513,0.201218276,0.091994758,0.052245431,0.197438097,0.052585878
ENSG00000267143,0.15139362,0.103969293,0.043609486,0.064769513,0.060414471
ENSG00000267773,0.010153019,0.015228914,0.01593632,0.007650088,0.006568954
ENSG00000283492,0.00115909,0.00048025,0,0,0.001012827
ENSG00000260759,0.001544433,0.001159357,0.000721815,0.000717615,0.001599014
ENSG00000141404,5.191692833,14.40356784,1.341451516,0.7128,5.044633001
ENSG00000267333,0.005763714,0.00766408,0.00209913,0.000695133,0.002461684
ENSG00000267455,0.004741027,0.016971662,0.002566417,0.000488274,0.058450785
ENSG00000255112,41.20658239,25.69649048,26.35160947,14.9975885,281.9744956
ENSG00000272703,0.065761615,0.096557119,0.036046744,0.015003982,0.903933748
ENSG00000154889,9.293927527,4.759494875,4.70623272,5.163779646,6.641266501
ENSG00000267079,0.324619665,0.355244394,0.135446367,0.193943274,0.2561299
ENSG00000267661,0.035849896,0.027035365,0.03578934,0.045706991,0.132033786
ENSG00000141401,19.0233124,2.596076747,9.574249219,21.08854867,115.4357908
ENSG00000266955,0.057073352,0.037409158,0.018068409,0.042817478,0.093539689
ENSG00000267480,1.590066189,0.264026703,0.765356332,1.382084071,5.610358032
ENSG00000266995,0.17581112,1.049096555,0.02013033,0.047491283,0.105900461
ENSG00000267292,0.012480926,0.006190179,0.002391675,0.002877345,0.006189626
ENSG00000212712,0.015626005,0.028450276,0.013546047,0.003213717,0.030735093
ENSG00000267533,0.246635194,0.268418981,0.099433996,0.053035637,0.097128157
